MAZE, to bewilder [v MAZEDMAZING
MAZY, full of confusing turns and passages [adj MAZIERMAZIEST
MEAD, an alcoholic liquor produced by fermenting a mixture of honey and wateralso MEATH
MEAL, grain ground to powder [n -S] / to cover with meal [v -ED-ING
MEAN, stingy; low [adj MEANERMEANEST
MEAT, animal flesh used as food [n -S]
MECH, (short for) mechanic [n -S]
MECK, (Scots) an old halfpennyalso MAIK
MEDS, MED(short for) medical
MEED, a deserved reward [n -S]
MEEK, having a mild and gentle temper [adj MEEKERMEEKEST
MEER, to mark offalso MEARE
MEES, MEE(Chinese) a Malaysian noodle food [n]
MEET, suitable [adj MEETERMEETEST
MEFF, (slang) a scruffy trampa metho drinker [n -S]
MEGA, very big [adj]
MEGS, MEG(archaic) a halfpenny
MEIN, (Scots) to lamentmoan
MELA, (Hindi) in the Indian subcontinenta Hindu festival or fair [n -S]
MELD, to mergeblend [v -ED
MELL, (Scots) to mixto meddle [v -ED
MELS, MELhoney [n]
MELT, to change from a solid to a liquid state by heat [v MELTEDYMOLT or YMOLTEN or MELTED
MEME, a practice or belief passed on other than by genes [n -S]
MEMO, a brief note used as a reminder [n -S]
MEMS, MEMthe thirteenth letter of the Hebrew alphabet [n]
MEND, to repair [v -ED-ING
MENE, (Scots) to lamentmoan
MENG, (archaic) to mix; to unitecouple
MENO, (Italian) in musicless [adv]
MENT, MENG(archaic) to mix; to unite
MENU, (French) a list of dishes that may be ordered in a restaurant [n -S]
MEOU, to make the sound of a crying catalso MEOW
MEOW, to make the sound of a crying catalso MEOU
MERC, (short for) a mercenary [n MERCS or MERCES]
MERE, nothing morenothing better [adj MERER
MERI, (Maori) a war-club [n -S]
MERK, an old Scotch silver coin [n -S]
MERL, a blackbirdalso MERLE [n -S]
MESA, (Spanish) a flat-topped hill with steep sides [n -S]
MESE, (Greek) in Greek musicthe middle string of the lyre; its note [n -S]
MESH, the opening between the threads of a net [n -ES] / to entangle [v -ED-ING
MESS, to make dirty or untidy [v -ED-ING
META, (US) concerned with cultural conventions; (of an artistic work) self-referential [adj]
METE, to distribute by measure [v METEDMETING
METH, a stimulant drug [n -S]
METS, MET(short for) meteorology [n]
MEUS, MEUthe plant baldmoney [n]
MEVE, (obsolete) to movealso AMOOVE
MEWL, to cry feeblyas a kitten [v -ED
MEWS, to pass through a meuse [v -ED-ING
MEZE, (Turkish) a Greek or Middle Eastern appetizeralso MEZZE [n -S]
MEZZ, (short for) mezzaninerelating to an intermediate stage in a financial process [adj]
MHOS, MHOa unit of electrical conductance [n]
MIBS, MIBa type of playing marble
MICA, a rock-forming mineral (muscovitebiotite
MICE, MOUSEa small rodent [n]
MICH, to play truantalso MICHE
MICK, an Irishmanalso MICKY [n -S]
MICO, (Tupi) the black-tailed marmoset [n -S]
MICS, MIC(short for) a microphone [n]
MIDI, a skirt or coat that extends to the middle of the calf [n -S]
MIDS, MIDthe middle [n]
MIEN, (French) an air or look [n -S]
MIFF, to annoy [v -ED-ING
MIGG, a type of playing marblealso MIB
MIGS, MIGa type of playing marble
MIHA, (Maori) a young fern frond that has not opened [n -S]
MIHI, (Maori) a ceremonial greeting [n -S] / to greet ceremonially [v -ED-ING
MIKE, (short for) microphone [n -S] / to record by use of a microphone [v MIKEDMIKING
MILD, gentle in temper and disposition [adj MILDERMILDEST
MILE, a unit of distance [n -S]
MILF, (offensive) a sexually attractive middle-aged woman [n -S]
MILK, a white liquid secreted by female mammals for the nourishment of their young [n -S] / to draw milk from the udder of [v -ED-ING
MILL, to grind cornwheat etc. [v -ED
MILO, a drought-resistant variety of sorghum [n -S]
MILS, MILa unit of wire measurement [n]
MILT, to impregnate with fish sperm [v -ED-ING
MIME, to mimic [v MIMEDMIMING
MINA, an ancient unit of weight and value [n MINAS or MINAE]
MIND, to heedto look after [v -ED
MINE, to dig for valuable materials [v MINEDMINING
MING, to mix [v MINGEDMINGING
MINI, something small of its type [n -S]
MINK, a carnivorous mammal of the weasel family [n -S]
MINO, (Japanese) a raincoat of hemp [n -S]
MINT, to process or stamp coins [v -ED-ING
MINX, a pert girl [n -ES]
MINY, abounding with mines; like a mine [adj MINIERMINIEST]
MIPS, a million instruction per second [n]
MIRE, to sink in mud [v MIREDMIRING
MIRI, MIRa Russian peasant commune [n]
MIRK, darknessalso MURK [n -S] / dark
MIRO, (Maori) a tall coniferous tree of New Zealand [n -S]
MIRS, MIRa Russian peasant commune [n]
MIRV, (slang) to provide with mirv capabilitiesi.e. missiles containing many thermonuclear warheads [v -ED
MIRY, full of mire [adj MIRIERMIRIEST]
MISE, the issue in a writ of right [n -S]
MISO, (Japanese) a pasteused in flavouring
MISS, to fail to make contact with [v -ED-ING
MIST, watery vapour seen in the atmosphere [n -S] / to become blurry [v -ED-ING
MITE, any of various tiny arachnids of the order Acarida [n -S]
MITT, any of various glove-like hand coveringssuch as one that does not cover the fingers
MITY, infested with mites [adj MITIERMITIEST]
MIXT, MIXto combine together [v]
MIXY, mixed [adj MIXIERMIXIEST]
MIZZ, (colloquial) miseryalso MIZ [n -ES]
MNAS, MNAa Greek weight [n]
MOAI, a huge carved figure on Easter Island [n MOAI]
MOAN, to utter a lowmournful sound
MOAS, MOAan extinct flightless bird [n]
MOAT, to surround with a water-filled trench [v -ED-ING
MOBE, (slang) a mobile phonealso MOBEY
MOBS, MOBto crowd about [v]
MOBY, (slang) a mobile phonealso MOBE
MOCH, (of foods) to become musty or spoiled [v -ED-ING
MOCK, to ridicule [v -ED-ING
MOCS, MOC(short for) moccasin [n]
MODE, a way or manner of acting [n -S]
MODI, MODUS(Latin) the arrangement of
MODS, MODto modify a machine or piece of software [v]
MOER, (South African) to attack someone [v -ED-ING
MOES, MOE(obsolete) a wry face [n]
MOFO, (offensive US slang) an obnoxious person[n -S]
MOGS, MOGto move away [v]
MOHO, a boundary separating the earth's crust and the mantle [n -S]
MOHR, (Arabic) a West African gazellealso MHORR [n -S]
MOIL, to drudgework hard [v -ED
MOIT, (dialect) a foreign particle in wool [n -S]
MOJO, a magic charm [n -ES or -S]
MOKE, a donkey [n -S]
MOKI, (Maori) a New Zealand sea fishaka nanua [n -S]
MOKO, (Maori) a system of tattooing practised by the Maoris [n -S]
MOLA, a brightly-coloured applique or embroidered panel made by Cuna Indian women of Panama [n -S]
MOLD, to work into a particular shapealso MOULD [v -ED
MOLE, the quantity of a compound that has a weight equal to the compound's molecular weight [n -S] / to elicit bit by bit [v MOLEDMOLING
MOLL, a gangster's girlfriend [n -S]
MOLS, MOLa unit of molecular concentration [n]
MOLT, to shed feathers or furalso MOULT [v -ED
MOLY, a magical herb given by Hermes to Odysseus against the charms of Circe; a species of wild onion [n MOLIES] / (short for) molybdenum [n MOLYS]
MOME, (obsolete) a stupid person [n -S]
MOMI, MOMUS(Greek) a carping person [n]
MOMS, MOM(US colloquial) mother [n]
MONA, (Spanish) a West African monkey [n -S]
MONG, (dialect) a throng or crowd; a mixture [n -S]
MONK, a man who is a member of a religious order [n -S]
MONO, the black howler monkey of Central America [n -S]
MONS, (Latin) a protuberance of the body [n MONTES]
MONY, (Scots) manyalso MONIE [adj]
MOOD, a temporary state of the emotions or attitude [n -S]
MOOI, (South African) fine [adj]
MOOK, a book produced in magazine format [n -S]
MOOL, (Scots) to cover with soil [v -ED-ING
MOON, to wander about listlessly [v -ED-ING
MOOP, (Scots) to nibblemunch
MOOR, to secure a vessel by cable or anchor [v -ED-ING
MOOS, MOOto make the sound of a cow [v]
MOOT, to bring up for discussion [v -ED-ING
MOPE, to be listless or depressed [v MOPEDMOPING
MOPS, MOPto clean with a sponge on a stick [v]
MOPY, dejectedalso MOPEY [adj MOPIER
MORA, (Latin) a unit of metrical time in prosody [n MORAS or MORAE]
MORE, a greater amount [n -S]
MORN, morning [n -S]
MORS, MORa forest humus [n]
MORT, a note on a hunting horn sounded to announce a kill [n -S]
MOSE, (Shakespeare) to have glanders [v MOSEDMOSING
MOSH, to dance frantically to rock music [v -ED-ING
MOSK, (Arabic) a Muslim place of worshipalso MOSQUE [n -S]
MOSS, a class of Bryophytasmall plants [n -ES] / to cover with moss [v -ED
MOST, in the highest degree [adj MOSTESTMOSTLY] / the greatest part of [n -S]
MOTE, a speck of dust [n -S] / (obsolete) maymust [v]
MOTH, a winged insect [n -S]
MOTI, (Hindi) in Indiaa fat woman or girl [n -S]
MOTS, MOT(French) a witty saying [n]
MOTT, (US) a clump of treesesp. on a prairie [n -S]
MOTU, (Maori) a small reef island [n -S]
MOUE, (French) a disdainful or pouting look [n -S]
MOUP, (Scots) to nibblemunch
MOUS, MOU(Scots) a mouth [n]
MOVE, to change from one position to another [v MOVEDMOVING
MOWA, (Hindi) a kind of butter-tree with edible flowersalso MAHUA
MOWN, MOWto cut down a crop [v]
MOWS, MOWto cut down a crop [v]
MOXA, (Japanese) a soft woolly mass prepared from the young leaves of Artemisia chinensisand used as a cautery by burning it on the skin [n -S]
MOYA, a volcanic mud [n -S]
MOYL, (obsolete) a mulealso MOIL
MOYS, MOY(Shakespeare) a coin or a measure [n]
MOZE, to raise a nap on [v MOZEDMOZING
MOZO, a manual labourer [n -S]
MOZZ, (Australian slang) bad luckalso MOZ [n -ES]
MUCH, plentiful [adj MUCHLY] / a great deal [n -ES]
MUCK, to manure with dung [v -ED-ING
MUDS, MUDto cover with soft wet earth [v]
MUFF, to make a mess offail to catch [v -ED
MUGG, to make funny faces [v -ED-ING
MUGS, MUGto assault with intent to rob [v]
MUID, an old French measure of capacity [n -S]
MUIL, (Scots) a mulea backless slipper [n -S]
MUIR, (Scots) a moor [n -S]
MULE, to strike a coin from dies belonging to two different issues as a coin [v MULEDMULING
MULL, to ponder [v -ED-ING
MUMM, to act in a disguisealso MUM [v -ED
MUMP, to mumblemutter [v -ED
MUMS, MUMto act in a disguise
MUMU, (Hawaiian) a longloose dress
MUNG, to process computer data [v -ED-ING
MUNI, a security issued by a government [n -S]
MUNS, MUN(dialect) a man [n]
MUNT, (Bantu) an offensive word for a black Africanalso MUNTU [n -S]
MUON, a subatomic particle [n -S]
MURA, (Japanese) a Japanese village [n -S]
MURE, to wall up the doors of; to stop (up) the means of access to [v MUREDMURING
MURK, darkgloomy
MURL, (Scots) to crumble [v -ED-ING
MURR, a diving birdalso MURRE [n -S]
MUSE, to ponder [v MUSEDMUSING
MUSH, to reduce to mush [v -ED-ING
MUSK, to perfume with a strong-smelling substance [v -ED-ING
MUSO, (Australian slang) a musician [n -S]
MUSS, to disarrangeto mess
MUST, to powderalso MOUST
MUTE, dumb [adj MUTERMUTEST
MUTI, (Zulu) a traditional medicineassociated with witch-doctors [n -S]
MUTS, MUTa mongrel dog
MUTT, a mongrel dogalso MUT [n -S]
MUZZ, to make muzzy (confused) [v -ED-ING
MWAH, a representation of the sound of a kiss [interj]
MYAL, relating to myalisma magic cult among West Indian blacks [adj]
MYCS, MYCa cancer-causing gene [n]
MYNA, (Hindi) an Asiatic bird of the starling familyalso MYNAH [n -S]
MYTH, a type of traditional storyalso MYTHOS
MYXO, (Australian slang) myxomatosisa disease introduced to control rabbits [n -S]
MZEE, (Swahili) an old person [n -S]
NAAM, (historical) the action of taking another's goods by distraint; goods so takenalso NAM [n -S]
NAAN, (Hindi) a kind of slightly leavened Indian breadalso NAN [n -S]
NABE, a neighbourhood movie theatre [n -S]
NABK, (Arabic) a prickly shrubthe Christ's-thorn
NABS, NABto seize [v]
NACH, (Hindi) an entertainment in India consisting chiefly of dancing by professional dancing girlsalso NAUCH
NADA, (Spanish) nothingness [n -S]
NADS, (slang) testicles [n]
NAES, NAE(Scots) no [n]
NAFF, inferiortacky [adj NAFFER
NAGA, (Sanskrit) a snakeesp. the cobra; a divine snake in Hindu mythology [n -S]
NAGS, NAGto find fault incessantly [v]
NAIF, (French) ingenuousalso NAIVE [adj NAIFER
NAIK, (Hindi) the rank of corporal in the Indian army [n -S]
NAIL, to fasten with a long slender piece of metal [v -ED-ING
NAIN, (Scots) one's own [adj]
NALA, (Hindi) a ravinea watercourse
NAME, to give a title to [v NAMEDNAMING
NAMS, NAMthe action of taking another's goods by distraint
NAMU, (Maori) a black New Zealand sandfly [n -S]
NANA, (Australian slang) an idiota fool [n -S]
NANE, (Scots) none [adj]
NANG, (slang) excellentcool [adj]
NANO, the science that deals with materials on an atomic or molecular scale [n -S]
NANS, NAN(Hindi) a kind of slightly leavened Indian bread
NAOI, NAOS(Greek) the inner cell of a temple [n]
NAOS, (Greek) the inner cell of a temple [n NAOI or NAOSES]
NAPA, a kind of soft leather prepared from sheep- or goatskin by a special tawing processalso NAPPA [n -S]
NAPE, to attack with napalm [v NAPEDNAPING
NAPS, NAPto sleep briefly [v]
NARC, (short for) a narcotics agentalso NARCO [n -S]
NARD, to anoint with the aromatic oil spikenard [v -ED-ING
NARE, (archaic) a nostrilesp. a hawk's [n -S]
NARK, (Romany) to spy or inform [v -ED-ING
NARY, (dialect) not any [adj]
NATS, NAT(colloquial) a nationalist [n]
NAVE, the main body of a church [n -S]
NAVS, NAV(short for) navigation [n]
NAVY, a nation's warships [n NAVIES]
NAYS, NAYa negative vote [n]
NAZE, a headland or cape [n -S]
NAZI, (German) a type of fascist [n -S]
NEAL, an aphetic form of annealto heat and cool metal gradually to temper [v -ED
NEAP, to tend towards the tide of the smallest range [v -ED-ING
NEAR, situated within a short distance [adj NEARERNEAREST
NEAT, tidy [adj NEATERNEATEST
NEBS, NEBof birds
NECK, to kiss and caress in lovemaking [v -ED-ING
NEDS, NEDa young hooligan [n]
NEED, to have an urgent or essential use for [v -ED-ING
NEEM, (Hindi) an East Indian treealso NEEMB
NEEP, (Scots) a turnip [n -S]
NEFS, NEFan elaborate table decoration in the shape of a ship for holding such things as table napkins and condiments [n]
NEGS, NEGa photographic negative [n]
NEIF, (archaic) the fistalso NEAFE
NEKS, NEK(South African) a col
NEMA, (short for) a nematodea parasitic worm with an unsegmented
NEMN, (obsolete) to name [v NEMNEDNEMPT
NENE, (Hawaiian) a kind of goose native to Hawaii [n -S]
NEON, a gaseous element [n -S]
NEPS, NEP(dialect) catmint
NERD, a person obsessed with computers at the expense of human interactionalso NURD [n -S]
NERK, a bothersome idiot [n -S]
NESH, softcrumbly; tender [adj NESHER
NESS, a headland [n -ES]
NEST, to build a structure for holding eggs [v -ED-ING
NETE, (Greek) the highest note of the lyre [n -S]
NETS, NETto catch in an openwork fabric [v]
NETT, to gain or produce a clear profit [v -ED-ING
NEUK, (Scots) a nooka corner [n -S]
NEUM, a sign used in musical notationalso NEUME [n -S]
NEVE, (French) old compressed snowaka firn [n -S]
NEVI, NEVUS(Latin) a birthmark
NEWB, a newbiealso NEWBIE [n NEWBS]
NEWS, to report recent events [v -ED-ING
NEWT, a tailed amphibian of the salamander familyalso EWT [n -S]
NEXT, nearest [adj NEXTLY] / the next thing or person [n -S]
NGAI, clan or tribeas used before the names of certain Maori tribes [n]
NIBS, NIBto provide with a penpoint [v]
NICE, agreeable; precise [adj NICERNICEST
NICK, to make a shallow cut in [v -ED-ING
NIDE, to nest [v NIDEDNIDING
NIDI, NIDUS(Latin) a breeding place [n]
NIDS, NIDa pheasant's nest or brood
NIED, NYto approach
NIEF, (archaic) the fistalso NEAFE
NIES, NYto approach
NIFE, the earth's hypothetical core of nickel and iron [n -S]
NIFF, to smell bad [v -ED-ING
NIGH, near [adj NIGHERNIGHEST
NILL, to be unwilling [v NOULD or NOULDE or NILLEDNILLING
NILS, NILnothing [n]
NIMB, (Hindi) an East Indian tree yielding an aromatic oilalso NEEM
NIMS, NIMto take or steal [v]
NINE, the cardinal number above eight [n -S]
NIPA, (Malay) a low-growing East Indian palmaka attap or atap [n -S]
NIPS, NIPto pinch lightly [v]
NIRL, (Scots) to stuntshrivel [v -ED
NISH, (colloquial) nothing [n -ES]
NISI, (Latin) taking effect at a specified date unless cause is shown otherwiseas in decree nisi [adj]
NITE, (colloquial) night [n -S]
NITS, NITthe egg of a parasitic insect [n]
NIXE, NIXa water sprite [n]
NIXY, a female nix or malignant water-spiritalso NIXIE [n NIXIES]
NOAH, (Australian slang) a shark [n -S]
NOBS, NOBa wealthy person [n]
NOCK, to fit an arrow to a bowstring [v -ED-ING
NODE, a swollen enlargement [n -S]
NODI, NODUS(Latin) a knotty point
NODS, NODto give a quick forward motion of the head [v]
NOEL, a Christmas carol [n -S]
NOES, NOa negative reply or vote [n]
NOGG, an eggnog or similar drink [n -S]
NOGS, NOGto fill a space in a wall with bricks [v]
NOIL, short fibers combed from long fibers during textile preparation [n -S]
NOIR, (French) a type of crime fiction [n -S]
NOLE, (Shakespeare) the top of the headalso NOLL
NOLL, the top of the headalso NOLE
NOLO, (Latin) a type of legal pleain full 'nolo contendere'
NOMA, an ulceration of the cheek [n -S]
NOME, (Greek) a province or department esp. in ancient Greecealso NOMOS [n -S]
NOMS, NOM(French) a name [n]
NONA, a virus disease [n -S]
NONE, not onealso NANE [pron]
NONG, (Australian slang) a foolan idiot [n -S]
NONI, (Hawaiian) a tree of SE Asia whose fruit provides a possibly health-promoting juice [n -S]
NOOB, an Internet novicea NEWBIE [n -S]
NOOK, a corner in a roomalso NEUK [n -S]
NOON, to rest at midday [v -ED-ING
NOOP, (Scott) a knobthe tip of the elbow [n -S]
NOPE, (colloquial) no [interj]
NORI, (Japanese) a kind of seaweedused as a foodstuff in Japan [n -S]
NORK, (Australian slang) a woman's breast [n -S]
NORM, a standard regarded as typical for a specific group [n -S]
NOSE, to sniff with a smelling organ [v NOSEDNOSING
NOSH, (Yiddish) to eat snacks between meals [v -ED-ING
NOSY, unduly curious [adj NOSIERNOSIEST
NOTA, NOTUM(Greek) part of the thorax of an insect [n]
NOTE, to write down [v NOTEDNOTING
NOTT, with short cropped hair [adj]
NOUL, the top of the headalso NOLL
NOUN, a word used to denote the name of something [n -S]
NOUP, (obsolete) in the Shetlandsa crag
NOUS, (Greek) intellectcommon sense [n -ES]
NOUT, (dialect) cattle [n]
NOVA, (Latin) an exploding star [n NOVAE or NOVAS]
NOWL, (Shakespeare) the top of the headalso NOLL
NOWN, (obsolete) own [adj]
NOWS, NOWthe present time [n]
NOWT, (dialect) nothing [n -S]
NOWY, having a convex curvature near the middle [adj]
NOYS, NOY(Spenser) to annoy [v]
NUBS, NUB(obsolete) to hang [v]
NUDE, without clothes [adj NUDERNUDEST
NUFF, (slang) enough [n -S]
NUGS, NUGa chunk of wood sawn from a log [n]
NUKE, to attack with nuclear weapons [v NUKEDNUKING
NULL, to annulmake void [v -ED
NUMB, lacking feeling [adj NUMBERNUMBEST
NUNS, NUNa woman belonging to a religious order [n]
NURD, a socially inept personalso NERD [n -S]
NURL, a small excrescence or protuberance [n -S] / to make nurls onalso KNURL [v -ED
NURR, a knot in woodalso KNAR
NURS, NURa knot in wood
NUTS, NUTto gather hard-shelled dry fruit [v]
NYAH, an interjection used to express contempt for another [interj]
NYAS, (obsolete) a young hawk taken from the nest for trainingalso EYAS
NYED, NYEto draw near
NYES, NYEto draw near
OAFS, OAFa clumsy
OAKS, OAKa hardwood tree [n]
OAKY, like an oak [adj OAKIEROAKIEST] / an ice-cream [n OAKIES]
OARS, OARto propel a boat with long
OARY, having the form of or using oars [adj OARIEROARIEST]
OAST, a kiln for drying hops or malt [n -S]
OATH, a formal declaration or promise to fulfill a pledge [n -S]
OATS, OATa kind of cereal grass [n]
OATY, like oats [adj OATIEROATIEST]
OBAS, OBAa West African ruler [n]
OBES, OBEa form of West Indian witchcraft
OBEY, to do as one is told [v -ED-ING
OBIA, a form of West Indian witchcraftalso OBE
OBIS, OBIto bewitch [v]
OBIT, (Latin) a religious office for a dead person [n -S]
OBOE, a kind of woodwind instrument [n -S]
OBOL, (Greek) an ancient Greek coinalso OBOLUS [n -S]
OBOS, OBOa vessel for carrying oil and bulk ore [n]
OBVS, (colloquial) obviously [adv]
OCAS, OCAa South American wood-sorrel with edible tubers [n]
OCCY, in the phrase all over the occyall over the place [n OCCIES]
OCHE, in dartsthe line from which players throw [n -S]
OCTA, a unit of cloud-coverone-eighth sky
ODAH, (Turkish) a room in a haremalso ODA [n -S]
ODAL, a Scottish estate without feudal superioralso UDAL [n -S]
ODAS, ODA(Turkish) a room in a harem
ODDS, ODDin golf
ODEA, ODEUM(Latin) a building for the performance of vocal and instrumental music
ODES, ODEan elaborate lyric addressed to someone or something [n]
ODIC, of or pertaining to an ode [adj]
ODOR, any smellwhether fragrant or offensive
ODSO, an expression of surprise [interj]
ODYL, a mystical pervasive forcealso OD
OFAY, (offensive US slang) a white person [n -S]
OFFA, offoff from [prep]
OFFS, OFFto go away [v]
OFFY, (slang) an off-licencealso OFFIE [n OFFIES]
OGAM, (Irish) a 6th century Irish writing alphabetalso OGHAM [n -S]
OGEE, an arch of two curves meeting at a point [n -S]
OGLE, to stare at lecherously [v OGLEDOGLING
OGRE, a cannibalistic giant [n -S]
OHED, OHto exclaim in surprise [v]
OHIA, (Hawaiian) a Polynesian tree of the myrtle family with bright red flowersaka lehua [n -S]
OHMS, OHMa unit of electrical resistance [n]
OIKS, OIKan inferior person [n]
OILS, OILto lubricate with a greasy substance [v]
OILY, covered in oil [adj OILIEROILIEST
OINK, to grunt like a hog [v -ED-ING
OINT, (Dryden) to anoint [v -ED-ING
OKAS, OKAa Turkish unit of weight
OKAY, to approvepass as OK [v -ED
OKEH, an expression of approvalalso OKAY [n -S]
OKES, OKEa Turkish unit of weight
OKRA, a tropical plant of the mallow familywith edible pods
OKTA, a unit of cloud-coverone-eighth sky
OLDE, (facetious) old [adj]
OLDS, OLDa person of a specified age [n]
OLDY, (colloquial) an old person or thingalso OLDIE [n OLDIES]
OLEA, OLEUM(Latin) fuming sulphuric acid [n]
OLEO, (short for) oleographa lithographic reproduction of an oil painting [n -S]
OLES, OLE(Spanish) a shout of approval [n]
OLID, rank-smelling [adj]
OLIO, a savoury dish of meat and vegetables [n -S]
OLLA, (Spanish) a jar or urn with a wide mouth [n -S]
OLMS, OLMa kind of blind cave-dwelling salamander [n]
OLPE, (Greek) a Greek jug [n OLPES or OLPAE]
OMAS, OMA(German) a grandmother
OMBU, a type of South American tree [n -S]
OMEN, to provide with a prophetic sign [v -ED-ING
OMER, (Hebrew) a Hebrew unit of dry measure [n -S]
OMIT, to leave out [v OMITTEDOMITTING
OMOV, a voting system of one manone vote [n -S]
ONCE, one time [n -S]
ONER, something unique [n -S]
ONES, ONEan individual thing or person; the number or figure 1 [n]
ONIE, (Scots) anyalso ONY [adj]
ONLY, standing alone [adj]
ONOS, ONO(Hawaiian) a kind of fish [n]
ONST, (dialect) oncealso ONCET [adv]
ONTO, forward to [prep]
ONUS, (Latin) responsibility [n -ES]
ONYX, a form of chalcedony consisting of plane layers of different colours [n -ES]
OOFS, OOF(Yiddish) money
OOFY, expensiveostentatious [adj OOFIER
OOHS, OOHto express surprise [v]
OOMS, OOM(South African) uncle [n]
OONS, OON(Scots) an oven [n]
OONT, (Hindi) a camel [n -S]
OOPS, OOPto bind with thread
OOSE, (Scots) fluffnap [n -S]
OOSY, (Scots) having fluff [adj OOSIEROOSIEST]
OOTS, OOT(Scots) out [n]
OOZE, to leak slowly [v OOZEDOOZING
OOZY, oozing [adj OOZIEROOZIEST
OPAH, a large sea-fish with laterally flattened bodyaka sunfish
OPAL, an amorphous variety of silica [n -S]
OPAS, OPA(German) a grandfather
OPED, OPEto open [v]
OPEN, affording unobstructed accesspassage
OPES, OPEto open [v]
OPPO, an opposite number or an opponent [n -S]
OPTS, OPTto decide or choose [v]
OPUS, (Latin) a workesp. an artistic or literary work [n OPUSES or OPERA]
ORAD, towards the mouth [adv]
ORAL, relating to the mouth; uttered by the mouth [adj ORALLY] / an oral examination [n -S]
ORBS, ORBto form into a sphere [v]
ORBY, resembling a sphere [adj ORBIERORBIEST]
ORCA, a marine mammalalso ORC [n -S]
ORCS, ORCa killer whale
ORDO, an annual religious calendar with instructions for Mass and office for each day [n ORDINES or ORDOS]
ORDS, ORD(obsolete) a point of a weapon [n]
ORES, ORErock containing a valuable metal
ORFE, (German) a golden-yellow fisha kind of carp [n -S]
ORFS, ORFa viral infection of sheep [n]
ORGS, ORG(short for) an organization [n]
ORGY, a revel of debaucheryalso ORGIA [n ORGIES]
ORLE, a border within a heraldic shield at a short distance from the edge [n -S]
ORRA, (Scots) oddnot matched [adj]
ORTS, ORTa leftover from a meal [n]
ORYX, a kind of African antelope [n -ES]
ORZO, (Italian) pasta in the form of small pieces like barley [n -S]
OSAR, OS(Latin) a bone [n]
OSES, OSEan esker
OSSA, OS(Latin) a bone [n]
OTIC, pertaining to the ear [adj]
OTTO, (Persian) a fragrant essential oil made from the damask rosealso ATTAR
OUCH, a socket in which a precious stone is setalso OWCHE [n -ES] / to set a precious stone in a socket [v -ED
OUDS, OUDan African stringed instrument [n]
OUKS, OUK(Scots) a week
OULD, (Irish) old [adj OULDEROULDEST]
OULK, (Scots) a weekalso OUK [n -S]
OUMA, (South African) a grandmotheralso OMA [n -S]
OUPA, (South African) a grandfatheralso OPA [n -S]
OUPH, (Shakespeare) an oafa changeling
OUPS, OUPto bind with thread
OURN, belonging to usalso OURS [pron]
OURS, belonging to usalso OURN [pron]
OUST, to expel or remove from a position or place [v -ED-ING
OUTA, an informal contraction of out ofalso OUTTA [prep]
OUTS, OUTto reveal [v]
OUZO, (Modern Greek) an aniseed-flavored Greek liqueur [n -S]
OVAL, egg-shaped [adj OVALLY] / an oval (egg-shaped) figure or object [n -S]
OVEL, (Hebrew) a mourner esp. during the first seven days after a deathalso AVEL [n -S]
OVEN, a closed space for baking [n -S] / to cook in an oven [v -ED-ING
OVER, abovein excess
OVUM, the female reproductive cell [n OVA]
OWED, OWEto be indebted for [v]
OWER, (Scots) overalso OWRE [adv]
OWES, OWEto be indebted for [v]
OWIE, an injury that is not serious [n -S]
OWLS, OWLto smuggle wool or sheep [v]
OWLY, owlishlike an owl [adj OWLIER
OWNS, OWNto have as a possession [v]
OWRE, (Spenser) orerock containing a valuable metal [n -S]
OWSE, (Scots) an ox [n OWSEN]
OWTS, OWT(dialect) anything
OXEN, OXa hoofed mammal [n]
OXER, in foxhuntingan ox-fence [n -S]
OXES, OXa hoofed mammal [n]
OXIC, denoting a process involving oxygen [adj]
OXID, a compound containing oxygenalso OXIDE [n -S]
OXIM, any of a number of compounds obtained by the action of hydroxylamine on aldehydes or ketonesalso OXIME [n -S]
OYER, (obsolete) a hearing in a lawcourtan assize [n -S]
OYES, a proclamationalso OYEZ [n OYESES or OYESSES]
OYEZ, a proclamationalso OYES [n -ES]
PAAL, (Dutch) in the Caribbeana stake driven into the ground [n -S]
PAAN, betel leaf [n -S]
PACA, (Tupi) a South American rodentthe spotted cavy [n -S]
PACE, to walk with measured steps [v PACEDPACING
PACK, to enclose for transportation or storage [v -ED-ING
PACO, (Quechua) an alpaca [n -S]
PACS, PACa shoe patterned after a moccasin [n]
PACT, an agreement [n -S]
PACY, fastalso PACEY [adj PACIER
PADI, (Malay) a rice fieldalso PADDY [n -S]
PADS, PADto stuff or fill with soft material [v]
PAGE, to summon by calling by name [v PAGEDPAGING
PAHS, PAH(Maori) a hill fort
PAID, PAYto give money in exchange for goods or services [v]
PAIK, (Scots) to thumpdrub [v -ED
PAIL, a watertight cylindrical container [n -S]
PAIN, to cause suffering or distress [v -ED-ING
PAIR, to arrange in sets of two [v -ED-ING
PAIS, (archaic) the people from whom a jury is drawn [n]
PAKS, PAK(colloquial) a pack [n]
PALE, lacking colour [adj PALERPALEST
PALI, (Hawaiian) a cliff in Hawaii [n -S]
PALL, to grow wearisome [v -ED-ING
PALM, to touch with the inside of the hand [v -ED-ING
PALP, to sense by touch [v -ED-ING
PALS, PALto associate as friends [v]
PALY, somewhat pale [adj PALIERPALIEST]
PAMS, PAMthe jack of clubs in certain card games [n]
PAND, (Scots) the valance of a bed [n -S]
